CandID,Reg_Date,Opportunity type,Success Story,suc_date,Training Session,Training Type,MG_ID,Cos_ID,Loc_ID
DMCABJMW2200297,2024/04/23,Part Paid,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200298,2024/04/24,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200299,2024/04/26,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200300,2024/04/30,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200301,2024/04/30,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200302,2024/04/30,Closed Won,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200303,2024/04/30,Closed Lost,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200304,2024/04/30,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200305,2024/05/02,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200306,2024/05/02,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200307,2024/05/02,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200308,2024/05/02,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200309,2024/05/02,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200310,2024/05/06,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200311,2024/05/07,Closed Won,NULL,NULL,null,Virtual,MG02,CP01,LC01
DMCABJMW2200312,2024/05/07,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200313,2024/05/08,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200314,2024/05/08,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200315,2024/05/09,Closed Lost,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200316,2024/05/10,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200317,2024/05/11,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200318,2024/05/12,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200319,2024/05/19,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200320,2024/05/19,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200321,2024/05/20,Closed Lost,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200322,2024/05/20,Closed Lost,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200323,2024/05/23,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200324,2024/05/23,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200325,2024/05/23,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200326,2024/05/24,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200327,2024/05/26,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200328,2024/05/27,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200329,2024/05/27,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200330,2024/05/28,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200331,2024/05/29,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200332,2024/05/29,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200333,2024/05/30,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200334,2024/05/30,Closed Lost,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200335,2024/05/30,Closed Lost,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200336,2024/05/31,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200337,2024/05/31,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200338,2024/05/31,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200339,2024/05/31,Closed Lost,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200340,2024/06/03,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200341,2024/06/04,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200342,2024/06/05,Closed Lost,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200343,2024/06/06,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200344,2024/06/10,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200345,2024/06/12,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
ABJUIUX23001,2023/10/04,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23002,2023/10/05,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23003,2023/10/06,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23004,2023/10/08,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23005,2023/10/10,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23006,2023/10/21,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23007,2023/10/22,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23008,2023/10/26,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23009,2023/10/29,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230010,2023/10/30,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230011,2023/11/01,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230012,2023/11/02,Nurturing,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230013,2023/11/02,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230014,2023/11/03,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230015,2023/11/03,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230016,2023/11/11,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230017,2023/11/15,Part Paid,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230018,2023/11/16,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230019,2023/11/27,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230020,2023/11/27,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230021,2023/11/27,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230022,2023/11/28,Closed Won,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230023,2023/11/29,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230024,2023/12/01,Closed Won,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230025,2023/12/09,Nurturing,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230026,2023/12/12,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230027,2023/12/21,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230028,2023/12/26,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230030,2023/12/29,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230032,2024/01/02,Closed Won,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230034,2024/01/03,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230035,2024/01/04,Closed Won,NULL,NULL,Midweek,null,NULL,CP03,LC01
ABJUIUX230036,2024/01/05,Closed Lost,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230037,2024/01/09,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230038,2024/01/09,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230042,2024/01/27,Closed Lost,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230043,2024/01/27,Closed Lost,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230045,2024/01/29,Closed Lost,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230046,2024/02/03,Closed Won,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230047,2024/02/06,Part Paid,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230048,2024/02/08,Closed Lost,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230049,2024/02/08,Closed Won,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230050,2024/02/09,Closed Lost,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230051,2024/02/09,Closed Lost,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230052,2024/02/09,Closed Lost,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230053,2024/02/13,Closed Lost,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230054,2024/02/14,Closed Lost,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230055,2024/02/17,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230056,2024/02/18,Closed Lost,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230057,2024/02/18,Closed Lost,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230058,2024/02/19,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230059,2024/02/19,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230060,2024/02/19,Closed Lost,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230061,2024/03/08,Closed Lost,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230062,2024/03/09,Closed Won,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230063,2024/03/14,Closed Won,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230064,2024/03/16,Closed Won,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230065,2024/03/19,Closed Won,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230066,2024/03/20,Closed Won,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230067,2024/03/20,Closed Lost,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230068,2024/03/21,Closed Lost,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230069,2024/03/22,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230070,2024/03/23,Closed Won,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230071,2024/03/27,Closed Won,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230072,2024/03/29,Closed Lost,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230073,2024/04/01,Closed Lost,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230074,2024/04/02,Closed Lost,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230075,2024/04/02,Closed Lost,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230076,2024/04/02,Closed Lost,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230077,2024/04/04,Closed Lost,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230078,2024/04/04,Prospecting,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230079,2024/04/08,Closed Lost,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230080,2024/04/24,Closed Won,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230081,2024/04/24,Closed Lost,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230082,2024/04/24,Closed Lost,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230083,2024/04/27,Part Paid,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230084,2024/04/27,Prospecting,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230085,2024/04/29,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230086,2024/05/03,Closed Lost,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230087,2024/05/04,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230088,2024/05/05,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230089,2024/05/06,Closed Lost,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230090,2024/05/06,Closed Won,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230091,2024/05/06,Closed Lost,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230092,2024/05/07,Closed Won,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230093,2024/05/08,Closed Won,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230094,2024/05/09,Closed Won,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230095,2024/05/09,Closed Lost,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230096,2024/05/14,Part Paid,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230097,2024/05/20,Closed Won,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230098,2024/05/20,Closed Won,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230099,2024/05/21,Closed Won,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX2300100,2024/05/22,Closed Won,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX2300101,2024/05/23,Closed Won,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX2300102,2024/05/25,Closed Won,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX2300103,2024/05/30,Nurturing,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX2300104,2024/06/04,Closed Won,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX2300105,2024/06/05,Nurturing,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX2300106,2024/06/24,Closed Won,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX2300107,2024/06/28,Closed Won,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX2300108,2024/08/04,Nurturing,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX2300109,2024/08/29,Nurturing,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX2300110,2024/08/29,Closed Lost,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX2300111,2024/08/29,Nurturing,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX2300112,2024/08/29,Closed Lost,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX2300113,2024/08/29,Nurturing,NULL,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX2300114,2024/08/30,Closed Won,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX2300115,2024/08/30,Closed Won,NULL,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX2300116,2024/09/09,Prospecting,NULL,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX2300117,2024/10/16,Closed Lost,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX2300118,2024/10/18,Closed Lost,NULL,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX2300119,2024/10/21,Nurturing,NULL,NULL,Midweek,null,MG01,CP03,LC01
UIUXLG22001,2024/08/20,Prospecting,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG22002,2024/08/29,Closed Won,NULL,NULL,Weekend,null,NULL,CP03,LC02
UIUXLG22003,2024/08/29,Closed Won,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG22004,2024/08/29,Closed Won,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG22005,2024/08/29,Nurturing,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG22006,2024/08/29,Nurturing,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG22007,2024/08/29,Nurturing,NULL,NULL,Weekend,null,NULL,CP03,LC02
UIUXLG22008,2024/08/29,Nurturing,NULL,NULL,Weekend,null,NULL,CP03,LC02
UIUXLG22009,2024/08/29,Nurturing,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220010,2024/08/29,Nurturing,NULL,NULL,Weekend,null,MG04,CP03,LC02
UIUXLG220011,2024/08/29,Nurturing,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220012,2024/08/29,Closed Won,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220013,2024/08/29,Closed Won,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220014,2024/08/29,Nurturing,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220015,2024/08/29,Prospecting,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220016,2024/08/29,Closed Won,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220017,2024/08/29,Nurturing,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220018,2024/08/29,Closed Won,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220019,2024/08/29,Nurturing,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220020,2024/08/29,Nurturing,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220021,2024/08/29,Nurturing,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220022,2024/08/30,Closed Lost,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220023,2024/08/30,Prospecting,NULL,NULL,Weekend,null,NULL,CP03,LC02
UIUXLG220024,2024/08/30,Nurturing,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220025,2024/08/30,Closed Lost,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220026,2024/08/30,Nurturing,NULL,NULL,Weekend,null,MG04,CP03,LC02
UIUXLG220027,2024/08/30,Nurturing,NULL,NULL,Weekend,null,MG04,CP03,LC02
UIUXLG220028,2024/08/30,Prospecting,NULL,NULL,Weekend,null,MG04,CP03,LC02
UIUXLG220029,2024/08/30,Closed Lost,NULL,NULL,Weekend,null,MG04,CP03,LC02
UIUXLG220030,2024/08/30,Closed Lost,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220031,2024/08/30,Committed to Pay,NULL,NULL,Weekend,null,NULL,CP03,LC02
UIUXLG220032,2024/08/30,Committed to Pay,NULL,NULL,Weekend,null,NULL,CP03,LC02
UIUXLG220033,2024/08/31,Committed to Pay,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220034,2024/08/31,Closed Lost,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220035,2024/08/31,Nurturing,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220036,2024/08/31,Nurturing,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220037,2024/09/05,Prospecting,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220038,2024/09/07,Nurturing,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220039,2024/09/07,Part Paid,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220040,2024/09/09,Closed Won,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220041,2024/09/11,Prospecting,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220042,2024/09/12,Prospecting,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220043,2024/09/18,Closed Won,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220044,2024/09/24,Nurturing,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220045,2024/09/25,Closed Won,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220046,2024/09/27,Closed Won,NULL,NULL,Weekend,null,NULL,CP03,LC02
UIUXLG220047,2024/10/02,Committed to Pay,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220048,2024/10/03,Committed to Pay,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220049,2024/10/03,Closed Lost,NULL,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220050,2024/10/03,Nurturing,NULL,NULL,weekend,null,MG04,CP03,LC02
UIUXLG220051,2024/10/07,Nurturing,NULL,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220052,2024/10/18,Nurturing,NULL,NULL,Midweek,null,NULL,CP03,LC02
ABJCYBSEC0001,2024/03/18,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0002,2024/03/18,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0003,2024/03/18,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0004,2024/03/19,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0005,2024/03/19,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0006,2024/03/20,Closed Lost,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0007,2024/03/20,Part Paid,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0008,2024/03/20,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0009,2024/03/20,Nurturing,NULL,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00010,2024/03/21,Nurturing,NULL,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00011,2024/03/21,Nurturing,NULL,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00012,2024/03/22,Nurturing,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00013,2024/03/24,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00014,2024/03/25,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00015,2024/03/26,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00016,2024/03/26,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00017,2024/03/28,Nurturing,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00018,2024/04/01,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00019,2024/04/01,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00020,2024/04/01,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00021,2024/04/01,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00022,2024/04/02,Nurturing,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00023,2024/04/02,Nurturing,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00024,2024/04/04,Nurturing,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00025,2024/04/04,Nurturing,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00026,2024/04/08,Nurturing,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00027,2024/04/14,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00028,2024/04/22,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00029,2024/04/25,Nurturing,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00030,2024/04/28,Nurturing,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00031,2024/05/08,Nurturing,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00032,2024/05/11,Nurturing,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00033,2024/05/19,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00034,2024/05/20,Nurturing,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00035,2024/05/21,Nurturing,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00036,2024/05/23,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00037,2024/05/24,Nurturing,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00038,2024/05/24,Nurturing,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00039,2024/05/24,Nurturing,NULL,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00040,2024/05/26,Nurturing,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00041,2024/05/27,Nurturing,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00042,2024/05/28,Nurturing,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00043,2024/05/30,Nurturing,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00044,2024/05/30,Closed Lost,NULL,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00045,2024/05/31,Closed Lost,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00046,2024/06/03,Closed Won,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00047,2024/06/03,Closed Won,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00048,2024/06/03,Closed Won,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00049,2024/06/03,Closed Won,NULL,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00050,2024/06/04,Closed Won,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00051,2024/06/04,Closed Won,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00052,2024/06/09,Closed Won,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00053,2024/06/12,Nurturing,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00054,2024/06/13,Closed Won,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00055,2024/06/18,Closed Won,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00056,2024/06/18,Nurturing,NULL,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00057,2024/07/18,Nurturing,NULL,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00058,2024/07/18,Nurturing,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00059,2024/07/23,Part Paid,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
